INTERVALSTARTTIME_GMT,OPR_DT,OPR_HR,NODE_ID_XML,MW
2021-10-21T08:00:00-00:00,2021-10-21,2,TH_ZP26_GEN-APND,54.02834
2021-10-21T22:00:00-00:00,2021-10-21,16,TH_ZP26_GEN-APND,50.16875
2021-10-21T18:00:00-00:00,2021-10-21,12,TH_ZP26_GEN-APND,34.17295
2021-10-21T19:00:00-00:00,2021-10-21,13,TH_ZP26_GEN-APND,34.35
2021-12-14T01:00:00-00:00,2021-12-13,18,TH_ZP26_GEN-APND,128.24294
2021-12-14T04:00:00-00:00,2021-12-13,21,TH_ZP26_GEN-APND,85.65403
2021-12-14T03:00:00-00:00,2021-12-13,20,TH_ZP26_GEN-APND,88.85881
2021-12-14T02:00:00-00:00,2021-12-13,19,TH_ZP26_GEN-APND,105.57558
2021-12-14T06:00:00-00:00,2021-12-13,23,TH_ZP26_GEN-APND,73.09967
2021-12-14T05:00:00-00:00,2021-12-13,22,TH_ZP26_GEN-APND,75.72083
2021-12-14T07:00:00-00:00,2021-12-13,24,TH_ZP26_GEN-APND,58.9083
2021-12-14T00:00:00-00:00,2021-12-13,17,TH_ZP26_GEN-APND,92.68645
2021-12-14T09:00:00-00:00,2021-12-14,2,TH_ZP26_GEN-APND,47.22209
2021-12-14T14:00:00-00:00,2021-12-14,7,TH_ZP26_GEN-APND,74.46643
2021-12-14T11:00:00-00:00,2021-12-14,4,TH_ZP26_GEN-APND,47.47886
2021-12-14T17:00:00-00:00,2021-12-14,10,TH_ZP26_GEN-APND,69.71319
2021-12-14T19:00:00-00:00,2021-12-14,12,TH_ZP26_GEN-APND,66.00794
2021-12-14T13:00:00-00:00,2021-12-14,6,TH_ZP26_GEN-APND,60.68166
2021-12-14T16:00:00-00:00,2021-12-14,9,TH_ZP26_GEN-APND,72.83194
2021-12-14T15:00:00-00:00,2021-12-14,8,TH_ZP26_GEN-APND,79.9
2021-12-14T12:00:00-00:00,2021-12-14,5,TH_ZP26_GEN-APND,50.03
2021-12-14T23:00:00-00:00,2021-12-14,16,TH_ZP26_GEN-APND,74.53757
2021-12-14T10:00:00-00:00,2021-12-14,3,TH_ZP26_GEN-APND,46.08909
2021-12-14T08:00:00-00:00,2021-12-14,1,TH_ZP26_GEN-APND,50.0
2021-12-14T20:00:00-00:00,2021-12-14,13,TH_ZP26_GEN-APND,57.70026
2021-12-14T18:00:00-00:00,2021-12-14,11,TH_ZP26_GEN-APND,69.78982
2021-12-14T22:00:00-00:00,2021-12-14,15,TH_ZP26_GEN-APND,59.84433
2021-12-14T21:00:00-00:00,2021-12-14,14,TH_ZP26_GEN-APND,58.55651
2021-10-06T05:00:00-00:00,2021-10-05,23,TH_SP15_GEN-APND,68.42737
2021-10-06T06:00:00-00:00,2021-10-05,24,TH_SP15_GEN-APND,63.30705
2021-10-06T04:00:00-00:00,2021-10-05,22,TH_SP15_GEN-APND,71.75846
2021-10-06T00:00:00-00:00,2021-10-05,18,TH_SP15_GEN-APND,79.31001
2021-10-06T01:00:00-00:00,2021-10-05,19,TH_SP15_GEN-APND,93.34
2021-10-06T02:00:00-00:00,2021-10-05,20,TH_SP15_GEN-APND,85.0
2021-10-06T03:00:00-00:00,2021-10-05,21,TH_SP15_GEN-APND,78.91718
2021-10-06T10:00:00-00:00,2021-10-06,4,TH_SP15_GEN-APND,55.08527
2021-10-06T18:00:00-00:00,2021-10-06,12,TH_SP15_GEN-APND,51.5421
2021-10-06T07:00:00-00:00,2021-10-06,1,TH_SP15_GEN-APND,58.04951
2021-10-06T15:00:00-00:00,2021-10-06,9,TH_SP15_GEN-APND,58.76195
2021-10-06T08:00:00-00:00,2021-10-06,2,TH_SP15_GEN-APND,54.38027
2021-10-06T12:00:00-00:00,2021-10-06,6,TH_SP15_GEN-APND,60.20458
2021-10-06T13:00:00-00:00,2021-10-06,7,TH_SP15_GEN-APND,70.39099
2021-10-06T14:00:00-00:00,2021-10-06,8,TH_SP15_GEN-APND,71.64539
2021-10-06T16:00:00-00:00,2021-10-06,10,TH_SP15_GEN-APND,51.88
2021-10-06T20:00:00-00:00,2021-10-06,14,TH_SP15_GEN-APND,53.15484
2021-10-06T21:00:00-00:00,2021-10-06,15,TH_SP15_GEN-APND,55.15875
2021-10-06T19:00:00-00:00,2021-10-06,13,TH_SP15_GEN-APND,53.05046
2021-10-06T17:00:00-00:00,2021-10-06,11,TH_SP15_GEN-APND,51.39525
2021-10-06T11:00:00-00:00,2021-10-06,5,TH_SP15_GEN-APND,56.77814
2021-10-06T23:00:00-00:00,2021-10-06,17,TH_SP15_GEN-APND,65.28392
2021-10-06T22:00:00-00:00,2021-10-06,16,TH_SP15_GEN-APND,58.7994
2021-10-06T09:00:00-00:00,2021-10-06,3,TH_SP15_GEN-APND,54.50332
2021-10-29T04:00:00-00:00,2021-10-28,22,TH_ZP26_GEN-APND,85.33948
2021-10-29T02:00:00-00:00,2021-10-28,20,TH_ZP26_GEN-APND,108.93517
2021-10-29T05:00:00-00:00,2021-10-28,23,TH_ZP26_GEN-APND,74.65074
2021-10-29T01:00:00-00:00,2021-10-28,19,TH_ZP26_GEN-APND,142.68907
2021-10-29T06:00:00-00:00,2021-10-28,24,TH_ZP26_GEN-APND,67.94995
2021-10-29T00:00:00-00:00,2021-10-28,18,TH_ZP26_GEN-APND,104.38668
2021-10-29T03:00:00-00:00,2021-10-28,21,TH_ZP26_GEN-APND,91.36026
2021-10-29T18:00:00-00:00,2021-10-29,12,TH_ZP26_GEN-APND,46.11136
2021-10-29T22:00:00-00:00,2021-10-29,16,TH_ZP26_GEN-APND,56.65735
2021-10-29T12:00:00-00:00,2021-10-29,6,TH_ZP26_GEN-APND,65.87773
2021-10-29T09:00:00-00:00,2021-10-29,3,TH_ZP26_GEN-APND,58.46471
2021-10-29T20:00:00-00:00,2021-10-29,14,TH_ZP26_GEN-APND,47.64
2021-10-29T11:00:00-00:00,2021-10-29,5,TH_ZP26_GEN-APND,62.65619
2021-10-29T07:00:00-00:00,2021-10-29,1,TH_ZP26_GEN-APND,66.77272
2021-10-29T08:00:00-00:00,2021-10-29,2,TH_ZP26_GEN-APND,65.19139
2021-10-29T17:00:00-00:00,2021-10-29,11,TH_ZP26_GEN-APND,45.54473
2021-10-29T13:00:00-00:00,2021-10-29,7,TH_ZP26_GEN-APND,89.82875
2021-10-29T16:00:00-00:00,2021-10-29,10,TH_ZP26_GEN-APND,52.24677
2021-10-29T10:00:00-00:00,2021-10-29,4,TH_ZP26_GEN-APND,58.45406
2021-10-29T21:00:00-00:00,2021-10-29,15,TH_ZP26_GEN-APND,53.27627
2021-10-29T14:00:00-00:00,2021-10-29,8,TH_ZP26_GEN-APND,92.59191
2021-10-29T15:00:00-00:00,2021-10-29,9,TH_ZP26_GEN-APND,62.90505
2021-10-29T19:00:00-00:00,2021-10-29,13,TH_ZP26_GEN-APND,46.05129
2021-10-29T23:00:00-00:00,2021-10-29,17,TH_ZP26_GEN-APND,70.09107
2021-11-27T05:00:00-00:00,2021-11-26,22,TH_ZP26_GEN-APND,60.0
2021-11-27T01:00:00-00:00,2021-11-26,18,TH_ZP26_GEN-APND,76.45591
2021-11-27T03:00:00-00:00,2021-11-26,20,TH_ZP26_GEN-APND,64.96261
2021-11-27T02:00:00-00:00,2021-11-26,19,TH_ZP26_GEN-APND,65.645
2021-11-27T00:00:00-00:00,2021-11-26,17,TH_ZP26_GEN-APND,65.14902
2021-11-27T07:00:00-00:00,2021-11-26,24,TH_ZP26_GEN-APND,50.92928
2021-11-27T06:00:00-00:00,2021-11-26,23,TH_ZP26_GEN-APND,54.31082
2021-11-27T04:00:00-00:00,2021-11-26,21,TH_ZP26_GEN-APND,62.29339
2021-11-27T20:00:00-00:00,2021-11-27,13,TH_ZP26_GEN-APND,2.01745
2021-11-27T18:00:00-00:00,2021-11-27,11,TH_ZP26_GEN-APND,1.17087
2021-11-27T15:00:00-00:00,2021-11-27,8,TH_ZP26_GEN-APND,51.1326
2021-11-27T23:00:00-00:00,2021-11-27,16,TH_ZP26_GEN-APND,48.89061
2021-11-27T09:00:00-00:00,2021-11-27,2,TH_ZP26_GEN-APND,49.27756
2021-11-27T21:00:00-00:00,2021-11-27,14,TH_ZP26_GEN-APND,7.323
2021-11-27T14:00:00-00:00,2021-11-27,7,TH_ZP26_GEN-APND,54.85429
2021-11-27T08:00:00-00:00,2021-11-27,1,TH_ZP26_GEN-APND,49.70632
2021-11-27T19:00:00-00:00,2021-11-27,12,TH_ZP26_GEN-APND,2.04992
2021-11-27T11:00:00-00:00,2021-11-27,4,TH_ZP26_GEN-APND,49.24718
2021-11-27T16:00:00-00:00,2021-11-27,9,TH_ZP26_GEN-APND,24.47864
2021-11-27T12:00:00-00:00,2021-11-27,5,TH_ZP26_GEN-APND,49.42031
2021-11-27T22:00:00-00:00,2021-11-27,15,TH_ZP26_GEN-APND,18.41293
2021-11-27T13:00:00-00:00,2021-11-27,6,TH_ZP26_GEN-APND,54.40266
2021-11-27T17:00:00-00:00,2021-11-27,10,TH_ZP26_GEN-APND,3.31201
2021-11-27T10:00:00-00:00,2021-11-27,3,TH_ZP26_GEN-APND,49.28359
2021-10-10T00:00:00-00:00,2021-10-09,18,TH_NP15_GEN-APND,75.18122
2021-10-10T02:00:00-00:00,2021-10-09,20,TH_NP15_GEN-APND,72.50311
2021-10-10T06:00:00-00:00,2021-10-09,24,TH_NP15_GEN-APND,58.34476
2021-10-10T05:00:00-00:00,2021-10-09,23,TH_NP15_GEN-APND,62.95878
2021-10-10T04:00:00-00:00,2021-10-09,22,TH_NP15_GEN-APND,65.93375
2021-10-10T03:00:00-00:00,2021-10-09,21,TH_NP15_GEN-APND,68.82153
2021-10-10T01:00:00-00:00,2021-10-09,19,TH_NP15_GEN-APND,73.91767
2021-10-10T21:00:00-00:00,2021-10-10,15,TH_NP15_GEN-APND,51.32407
2021-10-10T12:00:00-00:00,2021-10-10,6,TH_NP15_GEN-APND,57.36
2021-10-10T11:00:00-00:00,2021-10-10,5,TH_NP15_GEN-APND,53.88031
2021-10-10T13:00:00-00:00,2021-10-10,7,TH_NP15_GEN-APND,61.42185
2021-10-10T14:00:00-00:00,2021-10-10,8,TH_NP15_GEN-APND,59.37532
2021-10-10T19:00:00-00:00,2021-10-10,13,TH_NP15_GEN-APND,45.86678
2021-10-10T20:00:00-00:00,2021-10-10,14,TH_NP15_GEN-APND,49.31899
2021-10-10T10:00:00-00:00,2021-10-10,4,TH_NP15_GEN-APND,53.65
2021-10-10T23:00:00-00:00,2021-10-10,17,TH_NP15_GEN-APND,51.38841
2021-10-10T22:00:00-00:00,2021-10-10,16,TH_NP15_GEN-APND,52.53
2021-10-10T15:00:00-00:00,2021-10-10,9,TH_NP15_GEN-APND,60.05457
2021-10-10T09:00:00-00:00,2021-10-10,3,TH_NP15_GEN-APND,53.83
2021-10-10T17:00:00-00:00,2021-10-10,11,TH_NP15_GEN-APND,52.38568
2021-10-10T18:00:00-00:00,2021-10-10,12,TH_NP15_GEN-APND,46.39335
2021-10-10T07:00:00-00:00,2021-10-10,1,TH_NP15_GEN-APND,57.54557
2021-10-10T16:00:00-00:00,2021-10-10,10,TH_NP15_GEN-APND,56.18176
2021-10-10T08:00:00-00:00,2021-10-10,2,TH_NP15_GEN-APND,55.31
2021-11-14T02:00:00-00:00,2021-11-13,19,TH_SP15_GEN-APND,67.98101
2021-11-14T01:00:00-00:00,2021-11-13,18,TH_SP15_GEN-APND,85.23942
2021-11-14T03:00:00-00:00,2021-11-13,20,TH_SP15_GEN-APND,65.26405
2021-11-14T05:00:00-00:00,2021-11-13,22,TH_SP15_GEN-APND,57.13
2021-11-14T04:00:00-00:00,2021-11-13,21,TH_SP15_GEN-APND,61.55401
2021-11-14T06:00:00-00:00,2021-11-13,23,TH_SP15_GEN-APND,53.06183
2021-11-14T07:00:00-00:00,2021-11-13,24,TH_SP15_GEN-APND,51.13962
2021-11-14T00:00:00-00:00,2021-11-13,17,TH_SP15_GEN-APND,72.47127
2021-11-14T13:00:00-00:00,2021-11-14,6,TH_SP15_GEN-APND,55.52129
2021-11-14T10:00:00-00:00,2021-11-14,3,TH_SP15_GEN-APND,49.91084
2021-11-14T16:00:00-00:00,2021-11-14,9,TH_SP15_GEN-APND,22.18937
2021-11-14T12:00:00-00:00,2021-11-14,5,TH_SP15_GEN-APND,52.15223
2021-11-14T23:00:00-00:00,2021-11-14,16,TH_SP15_GEN-APND,58.19905
2021-11-14T11:00:00-00:00,2021-11-14,4,TH_SP15_GEN-APND,49.00417
2021-11-14T17:00:00-00:00,2021-11-14,10,TH_SP15_GEN-APND,19.83829
2021-11-14T19:00:00-00:00,2021-11-14,12,TH_SP15_GEN-APND,29.45954
2021-11-14T14:00:00-00:00,2021-11-14,7,TH_SP15_GEN-APND,55.17134
2021-11-14T15:00:00-00:00,2021-11-14,8,TH_SP15_GEN-APND,40.37734
2021-11-14T21:00:00-00:00,2021-11-14,14,TH_SP15_GEN-APND,32.72974
2021-11-14T20:00:00-00:00,2021-11-14,13,TH_SP15_GEN-APND,29.97672
2021-11-14T18:00:00-00:00,2021-11-14,11,TH_SP15_GEN-APND,21.62399
2021-11-14T22:00:00-00:00,2021-11-14,15,TH_SP15_GEN-APND,38.06041
2021-11-14T09:00:00-00:00,2021-11-14,2,TH_SP15_GEN-APND,48.54135
2021-11-14T08:00:00-00:00,2021-11-14,1,TH_SP15_GEN-APND,49.48024
2021-12-15T04:00:00-00:00,2021-12-14,21,TH_SP15_GEN-APND,77.46479
2021-12-15T00:00:00-00:00,2021-12-14,17,TH_SP15_GEN-APND,85.56
2021-12-15T02:00:00-00:00,2021-12-14,19,TH_SP15_GEN-APND,92.46348
2021-12-15T01:00:00-00:00,2021-12-14,18,TH_SP15_GEN-APND,106.958
2021-12-15T06:00:00-00:00,2021-12-14,23,TH_SP15_GEN-APND,66.40425
2021-12-15T05:00:00-00:00,2021-12-14,22,TH_SP15_GEN-APND,73.15714
2021-12-15T07:00:00-00:00,2021-12-14,24,TH_SP15_GEN-APND,56.82626
2021-12-15T03:00:00-00:00,2021-12-14,20,TH_SP15_GEN-APND,80.81194
2021-12-15T08:00:00-00:00,2021-12-15,1,TH_SP15_GEN-APND,51.01859
2021-12-15T21:00:00-00:00,2021-12-15,14,TH_SP15_GEN-APND,42.82797
2021-12-15T11:00:00-00:00,2021-12-15,4,TH_SP15_GEN-APND,46.63032
2021-12-15T17:00:00-00:00,2021-12-15,10,TH_SP15_GEN-APND,46.3293
2021-12-15T20:00:00-00:00,2021-12-15,13,TH_SP15_GEN-APND,43.02946
2021-12-15T12:00:00-00:00,2021-12-15,5,TH_SP15_GEN-APND,48.11565
2021-12-15T23:00:00-00:00,2021-12-15,16,TH_SP15_GEN-APND,58.0854
2021-12-15T14:00:00-00:00,2021-12-15,7,TH_SP15_GEN-APND,77.34965
2021-12-15T10:00:00-00:00,2021-12-15,3,TH_SP15_GEN-APND,46.03367
2021-12-15T19:00:00-00:00,2021-12-15,12,TH_SP15_GEN-APND,44.06096
2021-12-15T13:00:00-00:00,2021-12-15,6,TH_SP15_GEN-APND,56.9314
2021-12-15T22:00:00-00:00,2021-12-15,15,TH_SP15_GEN-APND,45.21487
2021-12-15T15:00:00-00:00,2021-12-15,8,TH_SP15_GEN-APND,74.96137
2021-12-15T18:00:00-00:00,2021-12-15,11,TH_SP15_GEN-APND,41.2138
2021-12-15T16:00:00-00:00,2021-12-15,9,TH_SP15_GEN-APND,53.75914
2021-12-15T09:00:00-00:00,2021-12-15,2,TH_SP15_GEN-APND,47.31003
2021-11-06T06:00:00-00:00,2021-11-05,24,TH_ZP26_GEN-APND,59.84
2021-11-06T00:00:00-00:00,2021-11-05,18,TH_ZP26_GEN-APND,93.38895
2021-11-06T03:00:00-00:00,2021-11-05,21,TH_ZP26_GEN-APND,73.97791
2021-11-06T01:00:00-00:00,2021-11-05,19,TH_ZP26_GEN-APND,106.74553
2021-11-06T05:00:00-00:00,2021-11-05,23,TH_ZP26_GEN-APND,66.73225
2021-11-06T04:00:00-00:00,2021-11-05,22,TH_ZP26_GEN-APND,72.84529
2021-11-06T02:00:00-00:00,2021-11-05,20,TH_ZP26_GEN-APND,86.04685
2021-11-06T17:00:00-00:00,2021-11-06,11,TH_ZP26_GEN-APND,31.67693
2021-11-06T18:00:00-00:00,2021-11-06,12,TH_ZP26_GEN-APND,28.76354
2021-11-06T23:00:00-00:00,2021-11-06,17,TH_ZP26_GEN-APND,54.83348
2021-11-06T12:00:00-00:00,2021-11-06,6,TH_ZP26_GEN-APND,57.15572
2021-11-06T22:00:00-00:00,2021-11-06,16,TH_ZP26_GEN-APND,36.68051
2021-11-06T07:00:00-00:00,2021-11-06,1,TH_ZP26_GEN-APND,59.00435
2021-11-06T13:00:00-00:00,2021-11-06,7,TH_ZP26_GEN-APND,65.45124
2021-11-06T15:00:00-00:00,2021-11-06,9,TH_ZP26_GEN-APND,53.49326
2021-11-06T19:00:00-00:00,2021-11-06,13,TH_ZP26_GEN-APND,28.36476
2021-11-06T10:00:00-00:00,2021-11-06,4,TH_ZP26_GEN-APND,52.16514
2021-11-06T21:00:00-00:00,2021-11-06,15,TH_ZP26_GEN-APND,30.84344
2021-11-06T09:00:00-00:00,2021-11-06,3,TH_ZP26_GEN-APND,52.07702
2021-11-06T20:00:00-00:00,2021-11-06,14,TH_ZP26_GEN-APND,27.14998
2021-11-06T14:00:00-00:00,2021-11-06,8,TH_ZP26_GEN-APND,66.02056
2021-11-06T11:00:00-00:00,2021-11-06,5,TH_ZP26_GEN-APND,52.14849
2021-11-06T08:00:00-00:00,2021-11-06,2,TH_ZP26_GEN-APND,56.06475
2021-11-06T16:00:00-00:00,2021-11-06,10,TH_ZP26_GEN-APND,37.43482
2021-12-15T06:00:00-00:00,2021-12-14,23,TH_ZP26_GEN-APND,66.08198
2021-12-15T04:00:00-00:00,2021-12-14,21,TH_ZP26_GEN-APND,77.58
2021-12-15T00:00:00-00:00,2021-12-14,17,TH_ZP26_GEN-APND,85.56
2021-12-15T01:00:00-00:00,2021-12-14,18,TH_ZP26_GEN-APND,106.99514
2021-12-15T05:00:00-00:00,2021-12-14,22,TH_ZP26_GEN-APND,72.57689
2021-12-15T02:00:00-00:00,2021-12-14,19,TH_ZP26_GEN-APND,92.51
2021-12-15T07:00:00-00:00,2021-12-14,24,TH_ZP26_GEN-APND,56.5047
2021-12-15T03:00:00-00:00,2021-12-14,20,TH_ZP26_GEN-APND,80.96
2021-12-15T11:00:00-00:00,2021-12-15,4,TH_ZP26_GEN-APND,45.81948
2021-12-15T21:00:00-00:00,2021-12-15,14,TH_ZP26_GEN-APND,40.58892
2021-12-15T19:00:00-00:00,2021-12-15,12,TH_ZP26_GEN-APND,42.60541
2021-12-15T20:00:00-00:00,2021-12-15,13,TH_ZP26_GEN-APND,41.99296
2021-12-15T17:00:00-00:00,2021-12-15,10,TH_ZP26_GEN-APND,43.50911
2021-12-15T08:00:00-00:00,2021-12-15,1,TH_ZP26_GEN-APND,50.85996
2021-12-15T13:00:00-00:00,2021-12-15,6,TH_ZP26_GEN-APND,55.44756
2021-12-15T12:00:00-00:00,2021-12-15,5,TH_ZP26_GEN-APND,47.143
2021-12-15T15:00:00-00:00,2021-12-15,8,TH_ZP26_GEN-APND,75.16439
2021-12-15T16:00:00-00:00,2021-12-15,9,TH_ZP26_GEN-APND,53.29198
2021-12-15T14:00:00-00:00,2021-12-15,7,TH_ZP26_GEN-APND,77.62685
2021-12-15T22:00:00-00:00,2021-12-15,15,TH_ZP26_GEN-APND,43.63106
2021-12-15T10:00:00-00:00,2021-12-15,3,TH_ZP26_GEN-APND,45.23452
2021-12-15T09:00:00-00:00,2021-12-15,2,TH_ZP26_GEN-APND,46.54083
2021-12-15T23:00:00-00:00,2021-12-15,16,TH_ZP26_GEN-APND,57.73686
2021-12-15T18:00:00-00:00,2021-12-15,11,TH_ZP26_GEN-APND,36.2652
2021-11-14T00:00:00-00:00,2021-11-13,17,TH_ZP26_GEN-APND,71.15416
2021-11-14T02:00:00-00:00,2021-11-13,19,TH_ZP26_GEN-APND,66.87
2021-11-14T07:00:00-00:00,2021-11-13,24,TH_ZP26_GEN-APND,50.56377
2021-11-14T06:00:00-00:00,2021-11-13,23,TH_ZP26_GEN-APND,52.54
2021-11-14T05:00:00-00:00,2021-11-13,22,TH_ZP26_GEN-APND,56.26839
2021-11-14T04:00:00-00:00,2021-11-13,21,TH_ZP26_GEN-APND,60.43588
2021-11-14T03:00:00-00:00,2021-11-13,20,TH_ZP26_GEN-APND,64.13848
2021-11-14T01:00:00-00:00,2021-11-13,18,TH_ZP26_GEN-APND,83.86614
2021-11-14T19:00:00-00:00,2021-11-14,12,TH_ZP26_GEN-APND,26.55249
2021-11-14T21:00:00-00:00,2021-11-14,14,TH_ZP26_GEN-APND,30.90314
2021-11-14T10:00:00-00:00,2021-11-14,3,TH_ZP26_GEN-APND,49.93687
2021-11-14T13:00:00-00:00,2021-11-14,6,TH_ZP26_GEN-APND,55.46331
2021-11-14T15:00:00-00:00,2021-11-14,8,TH_ZP26_GEN-APND,40.7378
2021-11-14T20:00:00-00:00,2021-11-14,13,TH_ZP26_GEN-APND,28.70143
2021-11-14T23:00:00-00:00,2021-11-14,16,TH_ZP26_GEN-APND,56.95399
2021-11-14T17:00:00-00:00,2021-11-14,10,TH_ZP26_GEN-APND,18.92617
2021-11-14T16:00:00-00:00,2021-11-14,9,TH_ZP26_GEN-APND,18.80888
2021-11-14T11:00:00-00:00,2021-11-14,4,TH_ZP26_GEN-APND,48.95818
2021-11-14T22:00:00-00:00,2021-11-14,15,TH_ZP26_GEN-APND,35.47065
2021-11-14T18:00:00-00:00,2021-11-14,11,TH_ZP26_GEN-APND,20.0
2021-11-14T08:00:00-00:00,2021-11-14,1,TH_ZP26_GEN-APND,49.58373
2021-11-14T12:00:00-00:00,2021-11-14,5,TH_ZP26_GEN-APND,52.09782
2021-11-14T09:00:00-00:00,2021-11-14,2,TH_ZP26_GEN-APND,48.68339
2021-11-14T14:00:00-00:00,2021-11-14,7,TH_ZP26_GEN-APND,55.5153
2021-10-18T01:00:00-00:00,2021-10-17,19,TH_NP15_GEN-APND,83.01328
2021-10-18T00:00:00-00:00,2021-10-17,18,TH_NP15_GEN-APND,70.64997
2021-10-18T05:00:00-00:00,2021-10-17,23,TH_NP15_GEN-APND,62.2506
2021-10-18T03:00:00-00:00,2021-10-17,21,TH_NP15_GEN-APND,71.94222
2021-10-18T06:00:00-00:00,2021-10-17,24,TH_NP15_GEN-APND,58.24733
2021-10-18T02:00:00-00:00,2021-10-17,20,TH_NP15_GEN-APND,78.45626
2021-10-18T04:00:00-00:00,2021-10-17,22,TH_NP15_GEN-APND,67.52956
2021-10-18T22:00:00-00:00,2021-10-18,16,TH_NP15_GEN-APND,63.36
2021-10-18T13:00:00-00:00,2021-10-18,7,TH_NP15_GEN-APND,77.34
2021-10-18T09:00:00-00:00,2021-10-18,3,TH_NP15_GEN-APND,51.8639
2021-10-18T20:00:00-00:00,2021-10-18,14,TH_NP15_GEN-APND,61.62138
2021-10-18T19:00:00-00:00,2021-10-18,13,TH_NP15_GEN-APND,63.81834
2021-10-18T17:00:00-00:00,2021-10-18,11,TH_NP15_GEN-APND,65.8
2021-10-18T10:00:00-00:00,2021-10-18,4,TH_NP15_GEN-APND,52.16638
2021-10-18T07:00:00-00:00,2021-10-18,1,TH_NP15_GEN-APND,55.7
2021-10-18T21:00:00-00:00,2021-10-18,15,TH_NP15_GEN-APND,59.14054
2021-10-18T08:00:00-00:00,2021-10-18,2,TH_NP15_GEN-APND,53.85293
2021-10-18T15:00:00-00:00,2021-10-18,9,TH_NP15_GEN-APND,67.49915
2021-10-18T14:00:00-00:00,2021-10-18,8,TH_NP15_GEN-APND,80.47008
2021-10-18T11:00:00-00:00,2021-10-18,5,TH_NP15_GEN-APND,53.72953
2021-10-18T12:00:00-00:00,2021-10-18,6,TH_NP15_GEN-APND,61.19925
2021-10-18T23:00:00-00:00,2021-10-18,17,TH_NP15_GEN-APND,66.18692
2021-10-18T18:00:00-00:00,2021-10-18,12,TH_NP15_GEN-APND,60.24
2021-10-18T16:00:00-00:00,2021-10-18,10,TH_NP15_GEN-APND,69.53
2021-12-10T06:00:00-00:00,2021-12-09,23,TH_SP15_GEN-APND,55.18175
2021-12-10T07:00:00-00:00,2021-12-09,24,TH_SP15_GEN-APND,54.47659
2021-12-10T05:00:00-00:00,2021-12-09,22,TH_SP15_GEN-APND,63.3983
2021-12-10T00:00:00-00:00,2021-12-09,17,TH_SP15_GEN-APND,67.81952
2021-12-10T04:00:00-00:00,2021-12-09,21,TH_SP15_GEN-APND,67.94431
2021-12-10T01:00:00-00:00,2021-12-09,18,TH_SP15_GEN-APND,80.87181
2021-12-10T02:00:00-00:00,2021-12-09,19,TH_SP15_GEN-APND,75.93658
2021-12-10T03:00:00-00:00,2021-12-09,20,TH_SP15_GEN-APND,70.65462
2021-12-10T16:00:00-00:00,2021-12-10,9,TH_SP15_GEN-APND,46.79721
2021-12-10T19:00:00-00:00,2021-12-10,12,TH_SP15_GEN-APND,32.99
2021-12-10T10:00:00-00:00,2021-12-10,3,TH_SP15_GEN-APND,43.82715
2021-12-10T21:00:00-00:00,2021-12-10,14,TH_SP15_GEN-APND,30.54307
2021-12-10T15:00:00-00:00,2021-12-10,8,TH_SP15_GEN-APND,60.66363
2021-12-10T23:00:00-00:00,2021-12-10,16,TH_SP15_GEN-APND,47.33502
2021-12-10T08:00:00-00:00,2021-12-10,1,TH_SP15_GEN-APND,45.9905
2021-12-10T09:00:00-00:00,2021-12-10,2,TH_SP15_GEN-APND,45.21226
2021-12-10T12:00:00-00:00,2021-12-10,5,TH_SP15_GEN-APND,46.32092
2021-12-10T20:00:00-00:00,2021-12-10,13,TH_SP15_GEN-APND,30.17925
2021-12-10T14:00:00-00:00,2021-12-10,7,TH_SP15_GEN-APND,69.96916
2021-12-10T11:00:00-00:00,2021-12-10,4,TH_SP15_GEN-APND,45.0
2021-12-10T17:00:00-00:00,2021-12-10,10,TH_SP15_GEN-APND,38.28557
2021-12-10T18:00:00-00:00,2021-12-10,11,TH_SP15_GEN-APND,34.11
2021-12-10T22:00:00-00:00,2021-12-10,15,TH_SP15_GEN-APND,34.71895
2021-12-10T13:00:00-00:00,2021-12-10,6,TH_SP15_GEN-APND,53.94557
2021-11-07T06:00:00-00:00,2021-11-06,24,TH_ZP26_GEN-APND,54.62866
2021-11-07T01:00:00-00:00,2021-11-06,19,TH_ZP26_GEN-APND,84.23303
2021-11-07T05:00:00-00:00,2021-11-06,23,TH_ZP26_GEN-APND,54.63097
2021-11-07T00:00:00-00:00,2021-11-06,18,TH_ZP26_GEN-APND,74.8539
2021-11-07T03:00:00-00:00,2021-11-06,21,TH_ZP26_GEN-APND,65.50027
2021-11-07T02:00:00-00:00,2021-11-06,20,TH_ZP26_GEN-APND,67.71908
2021-11-07T04:00:00-00:00,2021-11-06,22,TH_ZP26_GEN-APND,60.28867
2021-11-07T07:00:00-00:00,2021-11-07,1,TH_ZP26_GEN-APND,52.00759
2021-11-07T08:00:00-00:00,2021-11-07,2,TH_ZP26_GEN-APND,51.83555
2021-11-07T10:00:00-00:00,2021-11-07,3,TH_ZP26_GEN-APND,51.70214
2021-11-07T12:00:00-00:00,2021-11-07,5,TH_ZP26_GEN-APND,54.57741
2021-11-07T16:00:00-00:00,2021-11-07,9,TH_ZP26_GEN-APND,24.12456
2021-11-07T19:00:00-00:00,2021-11-07,12,TH_ZP26_GEN-APND,7.74486
2021-11-07T20:00:00-00:00,2021-11-07,13,TH_ZP26_GEN-APND,7.276
2021-11-07T18:00:00-00:00,2021-11-07,11,TH_ZP26_GEN-APND,7.17557
