"Step","olive-sweep-20 - Winter predictions (39h) Hub: NP15","olive-sweep-20 - Winter predictions (39h) Hub: NP15__MIN","olive-sweep-20 - Winter predictions (39h) Hub: NP15__MAX","olive-sweep-20 - Winter targets (39h) Hub: NP15","olive-sweep-20 - Winter targets (39h) Hub: NP15__MIN","olive-sweep-20 - Winter targets (39h) Hub: NP15__MAX","olive-sweep-20 - Winter predictions (39h) Hub: SP15","olive-sweep-20 - Winter predictions (39h) Hub: SP15__MIN","olive-sweep-20 - Winter predictions (39h) Hub: SP15__MAX","olive-sweep-20 - Winter targets (39h) Hub: SP15","olive-sweep-20 - Winter targets (39h) Hub: SP15__MIN","olive-sweep-20 - Winter targets (39h) Hub: SP15__MAX","olive-sweep-20 - Winter predictions (39h) Hub: ZP26","olive-sweep-20 - Winter predictions (39h) Hub: ZP26__MIN","olive-sweep-20 - Winter predictions (39h) Hub: ZP26__MAX","olive-sweep-20 - Winter targets (39h) Hub: ZP26","olive-sweep-20 - Winter targets (39h) Hub: ZP26__MIN","olive-sweep-20 - Winter targets (39h) Hub: ZP26__MAX","olive-sweep-20 - Spring predictions (39h) Hub: NP15","olive-sweep-20 - Spring predictions (39h) Hub: NP15__MIN","olive-sweep-20 - Spring predictions (39h) Hub: NP15__MAX","olive-sweep-20 - Spring targets (39h) Hub: NP15","olive-sweep-20 - Spring targets (39h) Hub: NP15__MIN","olive-sweep-20 - Spring targets (39h) Hub: NP15__MAX","olive-sweep-20 - Spring predictions (39h) Hub: SP15","olive-sweep-20 - Spring predictions (39h) Hub: SP15__MIN","olive-sweep-20 - Spring predictions (39h) Hub: SP15__MAX","olive-sweep-20 - Spring targets (39h) Hub: SP15","olive-sweep-20 - Spring targets (39h) Hub: SP15__MIN","olive-sweep-20 - Spring targets (39h) Hub: SP15__MAX","olive-sweep-20 - Spring predictions (39h) Hub: ZP26","olive-sweep-20 - Spring predictions (39h) Hub: ZP26__MIN","olive-sweep-20 - Spring predictions (39h) Hub: ZP26__MAX","olive-sweep-20 - Spring targets (39h) Hub: ZP26","olive-sweep-20 - Spring targets (39h) Hub: ZP26__MIN","olive-sweep-20 - Spring targets (39h) Hub: ZP26__MAX","olive-sweep-20 - Summer predictions (39h) Hub: NP15","olive-sweep-20 - Summer predictions (39h) Hub: NP15__MIN","olive-sweep-20 - Summer predictions (39h) Hub: NP15__MAX","olive-sweep-20 - Summer targets (39h) Hub: NP15","olive-sweep-20 - Summer targets (39h) Hub: NP15__MIN","olive-sweep-20 - Summer targets (39h) Hub: NP15__MAX","olive-sweep-20 - Summer predictions (39h) Hub: SP15","olive-sweep-20 - Summer predictions (39h) Hub: SP15__MIN","olive-sweep-20 - Summer predictions (39h) Hub: SP15__MAX","olive-sweep-20 - Summer targets (39h) Hub: SP15","olive-sweep-20 - Summer targets (39h) Hub: SP15__MIN","olive-sweep-20 - Summer targets (39h) Hub: SP15__MAX","olive-sweep-20 - Summer predictions (39h) Hub: ZP26","olive-sweep-20 - Summer predictions (39h) Hub: ZP26__MIN","olive-sweep-20 - Summer predictions (39h) Hub: ZP26__MAX","olive-sweep-20 - Summer targets (39h) Hub: ZP26","olive-sweep-20 - Summer targets (39h) Hub: ZP26__MIN","olive-sweep-20 - Summer targets (39h) Hub: ZP26__MAX","olive-sweep-20 - Fall predictions (39h) Hub: NP15","olive-sweep-20 - Fall predictions (39h) Hub: NP15__MIN","olive-sweep-20 - Fall predictions (39h) Hub: NP15__MAX","olive-sweep-20 - Fall targets (39h) Hub: NP15","olive-sweep-20 - Fall targets (39h) Hub: NP15__MIN","olive-sweep-20 - Fall targets (39h) Hub: NP15__MAX","olive-sweep-20 - Fall predictions (39h) Hub: SP15","olive-sweep-20 - Fall predictions (39h) Hub: SP15__MIN","olive-sweep-20 - Fall predictions (39h) Hub: SP15__MAX","olive-sweep-20 - Fall targets (39h) Hub: SP15","olive-sweep-20 - Fall targets (39h) Hub: SP15__MIN","olive-sweep-20 - Fall targets (39h) Hub: SP15__MAX","olive-sweep-20 - Fall predictions (39h) Hub: ZP26","olive-sweep-20 - Fall predictions (39h) Hub: ZP26__MIN","olive-sweep-20 - Fall predictions (39h) Hub: ZP26__MAX","olive-sweep-20 - Fall targets (39h) Hub: ZP26","olive-sweep-20 - Fall targets (39h) Hub: ZP26__MIN","olive-sweep-20 - Fall targets (39h) Hub: ZP26__MAX"
"233","13.14574909210205","13.14574909210205","13.14574909210205","12.289999961853027","12.289999961853027","12.289999961853027","12.6698579788208","12.6698579788208","12.6698579788208","11.9399995803833","11.9399995803833","11.9399995803833","13.005321502685547","13.005321502685547","13.005321502685547","12.050000190734863","12.050000190734863","12.050000190734863","13.765522956848145","13.765522956848145","13.765522956848145","15.3100004196167","15.3100004196167","15.3100004196167","12.947786331176758","12.947786331176758","12.947786331176758","14.800000190734863","14.800000190734863","14.800000190734863","13.22966194152832","13.22966194152832","13.22966194152832","15.039999961853027","15.039999961853027","15.039999961853027","8.433858871459961","8.433858871459961","8.433858871459961","11.5600004196167","11.5600004196167","11.5600004196167","6.564184188842773","6.564184188842773","6.564184188842773","11.390000343322754","11.390000343322754","11.390000343322754","6.4277238845825195","6.4277238845825195","6.4277238845825195","11.119999885559082","11.119999885559082","11.119999885559082","42.332130432128906","42.332130432128906","42.332130432128906","47.099998474121094","47.099998474121094","47.099998474121094","40.245323181152344","40.245323181152344","40.245323181152344","46.40999984741211","46.40999984741211","46.40999984741211","39.92707061767578","39.92707061767578","39.92707061767578","46.79999923706055","46.79999923706055","46.79999923706055"
"234","13.07380485534668","13.07380485534668","13.07380485534668","13.930000305175781","13.930000305175781","13.930000305175781","12.520245552062988","12.520245552062988","12.520245552062988","13.420000076293945","13.420000076293945","13.420000076293945","12.905893325805664","12.905893325805664","12.905893325805664","13.600000381469727","13.600000381469727","13.600000381469727","13.607454299926758","13.607454299926758","13.607454299926758","18.420000076293945","18.420000076293945","18.420000076293945","12.873455047607422","12.873455047607422","12.873455047607422","16.520000457763672","16.520000457763672","16.520000457763672","13.130172729492188","13.130172729492188","13.130172729492188","18.280000686645508","18.280000686645508","18.280000686645508","8.55502986907959","8.55502986907959","8.55502986907959","12.420000076293945","12.420000076293945","12.420000076293945","6.641109466552734","6.641109466552734","6.641109466552734","12.229999542236328","12.229999542236328","12.229999542236328","6.5382490158081055","6.5382490158081055","6.5382490158081055","11.930000305175781","11.930000305175781","11.930000305175781","39.921146392822266","39.921146392822266","39.921146392822266","50.290000915527344","50.290000915527344","50.290000915527344","37.747314453125","37.747314453125","37.747314453125","49.27000045776367","49.27000045776367","49.27000045776367","37.65006637573242","37.65006637573242","37.65006637573242","49.720001220703125","49.720001220703125","49.720001220703125"
"235","11.346461296081543","11.346461296081543","11.346461296081543","13.789999961853027","13.789999961853027","13.789999961853027","10.77202033996582","10.77202033996582","10.77202033996582","13.170000076293945","13.170000076293945","13.170000076293945","11.082969665527344","11.082969665527344","11.082969665527344","13.34000015258789","13.34000015258789","13.34000015258789","14.935087203979492","14.935087203979492","14.935087203979492","20.610000610351562","20.610000610351562","20.610000610351562","14.054656028747559","14.054656028747559","14.054656028747559","17.270000457763672","17.270000457763672","17.270000457763672","14.450902938842773","14.450902938842773","14.450902938842773","20.06999969482422","20.06999969482422","20.06999969482422","10.231396675109863","10.231396675109863","10.231396675109863","14.479999542236328","14.479999542236328","14.479999542236328","8.334031105041504","8.334031105041504","8.334031105041504","14.140000343322754","14.140000343322754","14.140000343322754","8.140060424804688","8.140060424804688","8.140060424804688","13.859999656677246","13.859999656677246","13.859999656677246","38.332305908203125","38.332305908203125","38.332305908203125","45.36000061035156","45.36000061035156","45.36000061035156","36.06478500366211","36.06478500366211","36.06478500366211","44.75","44.75","44.75","36.09992599487305","36.09992599487305","36.09992599487305","45.09000015258789","45.09000015258789","45.09000015258789"
"236","11.436867713928223","11.436867713928223","11.436867713928223","16.860000610351562","16.860000610351562","16.860000610351562","10.807272911071777","10.807272911071777","10.807272911071777","16.139999389648438","16.139999389648438","16.139999389648438","11.167243957519531","11.167243957519531","11.167243957519531","16.350000381469727","16.350000381469727","16.350000381469727","18.309022903442383","18.309022903442383","18.309022903442383","22.520000457763672","22.520000457763672","22.520000457763672","16.791528701782227","16.791528701782227","16.791528701782227","18.809999465942383","18.809999465942383","18.809999465942383","17.673662185668945","17.673662185668945","17.673662185668945","22.239999771118164","22.239999771118164","22.239999771118164","11.369345664978027","11.369345664978027","11.369345664978027","16.389999389648438","16.389999389648438","16.389999389648438","9.580033302307129","9.580033302307129","9.580033302307129","16.06999969482422","16.06999969482422","16.06999969482422","9.238846778869629","9.238846778869629","9.238846778869629","15.699999809265137","15.699999809265137","15.699999809265137","36.58357238769531","36.58357238769531","36.58357238769531","39.59000015258789","39.59000015258789","39.59000015258789","34.193992614746094","34.193992614746094","34.193992614746094","39","39","39","34.34510803222656","34.34510803222656","34.34510803222656","39.220001220703125","39.220001220703125","39.220001220703125"
"237","11.559622764587402","11.559622764587402","11.559622764587402","15.739999771118164","15.739999771118164","15.739999771118164","10.891586303710938","10.891586303710938","10.891586303710938","14.34000015258789","14.34000015258789","14.34000015258789","11.290702819824219","11.290702819824219","11.290702819824219","15.239999771118164","15.239999771118164","15.239999771118164","18.53728675842285","18.53728675842285","18.53728675842285","23.100000381469727","23.100000381469727","23.100000381469727","16.15678596496582","16.15678596496582","16.15678596496582","11.079999923706055","11.079999923706055","11.079999923706055","17.6739444732666","17.6739444732666","17.6739444732666","20.5","20.5","20.5","13.13457202911377","13.13457202911377","13.13457202911377","17.389999389648438","17.389999389648438","17.389999389648438","11.493094444274902","11.493094444274902","11.493094444274902","16.889999389648438","16.889999389648438","16.889999389648438","10.902993202209473","10.902993202209473","10.902993202209473","16.559999465942383","16.559999465942383","16.559999465942383","35.51727294921875","35.51727294921875","35.51727294921875","35.779998779296875","35.779998779296875","35.779998779296875","33.046165466308594","33.046165466308594","33.046165466308594","35.38999938964844","35.38999938964844","35.38999938964844","33.259517669677734","33.259517669677734","33.259517669677734","35.349998474121094","35.349998474121094","35.349998474121094"
"238","11.52332878112793","11.52332878112793","11.52332878112793","11.800000190734863","11.800000190734863","11.800000190734863","10.834424018859863","10.834424018859863","10.834424018859863","10.75","10.75","10.75","11.25175666809082","11.25175666809082","11.25175666809082","11.180000305175781","11.180000305175781","11.180000305175781","15.033034324645996","15.033034324645996","15.033034324645996","24.81999969482422","24.81999969482422","24.81999969482422","10.942822456359863","10.942822456359863","10.942822456359863","4.260000228881836","4.260000228881836","4.260000228881836","13.602701187133789","13.602701187133789","13.602701187133789","5.670000076293945","5.670000076293945","5.670000076293945","16.43224334716797","16.43224334716797","16.43224334716797","17.860000610351562","17.860000610351562","17.860000610351562","15.168888092041016","15.168888092041016","15.168888092041016","17.360000610351562","17.360000610351562","17.360000610351562","14.213949203491211","14.213949203491211","14.213949203491211","17.040000915527344","17.040000915527344","17.040000915527344","34.06366729736328","34.06366729736328","34.06366729736328","35.40999984741211","35.40999984741211","35.40999984741211","31.506772994995117","31.506772994995117","31.506772994995117","34.90999984741211","34.90999984741211","34.90999984741211","31.773399353027344","31.773399353027344","31.773399353027344","34.88999938964844","34.88999938964844","34.88999938964844"
"239","11.109829902648926","11.109829902648926","11.109829902648926","10.239999771118164","10.239999771118164","10.239999771118164","10.419149398803711","10.419149398803711","10.419149398803711","9.34000015258789","9.34000015258789","9.34000015258789","10.82174301147461","10.82174301147461","10.82174301147461","9.539999961853027","9.539999961853027","9.539999961853027","12.602315902709961","12.602315902709961","12.602315902709961","19.020000457763672","19.020000457763672","19.020000457763672","7.375883102416992","7.375883102416992","7.375883102416992","4.239999771118164","4.239999771118164","4.239999771118164","10.897315979003906","10.897315979003906","10.897315979003906","4.429999828338623","4.429999828338623","4.429999828338623","19.027849197387695","19.027849197387695","19.027849197387695","19.790000915527344","19.790000915527344","19.790000915527344","18.62154769897461","18.62154769897461","18.62154769897461","19.6200008392334","19.6200008392334","19.6200008392334","17.37146759033203","17.37146759033203","17.37146759033203","19.1299991607666","19.1299991607666","19.1299991607666","29.00778579711914","29.00778579711914","29.00778579711914","30.739999771118164","30.739999771118164","30.739999771118164","26.199283599853516","26.199283599853516","26.199283599853516","28.56999969482422","28.56999969482422","28.56999969482422","26.554100036621094","26.554100036621094","26.554100036621094","29.139999389648438","29.139999389648438","29.139999389648438"
"240","10.734862327575684","10.734862327575684","10.734862327575684","8.65999984741211","8.65999984741211","8.65999984741211","10.050878524780273","10.050878524780273","10.050878524780273","7.690000057220459","7.690000057220459","7.690000057220459","10.43697452545166","10.43697452545166","10.43697452545166","6.739999771118164","6.739999771118164","6.739999771118164","10.424047470092773","10.424047470092773","10.424047470092773","14.770000457763672","14.770000457763672","14.770000457763672","5.08070182800293","5.08070182800293","5.08070182800293","4.710000038146973","4.710000038146973","4.710000038146973","8.817476272583008","8.817476272583008","8.817476272583008","4.789999961853027","4.789999961853027","4.789999961853027","23.29247283935547","23.29247283935547","23.29247283935547","29.850000381469727","29.850000381469727","29.850000381469727","23.9635066986084","23.9635066986084","23.9635066986084","30.049999237060547","30.049999237060547","30.049999237060547","22.389314651489258","22.389314651489258","22.389314651489258","29.219999313354492","29.219999313354492","29.219999313354492","27.28145980834961","27.28145980834961","27.28145980834961","29.329999923706055","29.329999923706055","29.329999923706055","24.359743118286133","24.359743118286133","24.359743118286133","27.079999923706055","27.079999923706055","27.079999923706055","24.643054962158203","24.643054962158203","24.643054962158203","27.75","27.75","27.75"
"241","9.633265495300293","9.633265495300293","9.633265495300293","7.579999923706055","7.579999923706055","7.579999923706055","8.990488052368164","8.990488052368164","8.990488052368164","6.730000019073486","6.730000019073486","6.730000019073486","9.297969818115234","9.297969818115234","9.297969818115234","7.03000020980835","7.03000020980835","7.03000020980835","9.49431037902832","9.49431037902832","9.49431037902832","16.559999465942383","16.559999465942383","16.559999465942383","4.284087657928467","4.284087657928467","4.284087657928467","3.950000047683716","3.950000047683716","3.950000047683716","8.099693298339844","8.099693298339844","8.099693298339844","5.150000095367432","5.150000095367432","5.150000095367432","28.570606231689453","28.570606231689453","28.570606231689453","33.529998779296875","33.529998779296875","33.529998779296875","30.067398071289062","30.067398071289062","30.067398071289062","33.86000061035156","33.86000061035156","33.86000061035156","28.340486526489258","28.340486526489258","28.340486526489258","33.470001220703125","33.470001220703125","33.470001220703125","26.393712997436523","26.393712997436523","26.393712997436523","29.459999084472656","29.459999084472656","29.459999084472656","23.329370498657227","23.329370498657227","23.329370498657227","27.020000457763672","27.020000457763672","27.020000457763672","23.546037673950195","23.546037673950195","23.546037673950195","27.770000457763672","27.770000457763672","27.770000457763672"
"242","9.265447616577148","9.265447616577148","9.265447616577148","4.150000095367432","4.150000095367432","4.150000095367432","8.670561790466309","8.670561790466309","8.670561790466309","3.5899999141693115","3.5899999141693115","3.5899999141693115","8.932770729064941","8.932770729064941","8.932770729064941","3.880000114440918","3.880000114440918","3.880000114440918","7.838997840881348","7.838997840881348","7.838997840881348","17.889999389648438","17.889999389648438","17.889999389648438","3.113104820251465","3.113104820251465","3.113104820251465","4.320000171661377","4.320000171661377","4.320000171661377","6.758603572845459","6.758603572845459","6.758603572845459","3.7100000381469727","3.7100000381469727","3.7100000381469727","32.96728515625","32.96728515625","32.96728515625","43.97999954223633","43.97999954223633","43.97999954223633","34.630950927734375","34.630950927734375","34.630950927734375","44.209999084472656","44.209999084472656","44.209999084472656","33.0448112487793","33.0448112487793","33.0448112487793","43.97999954223633","43.97999954223633","43.97999954223633","26.43730926513672","26.43730926513672","26.43730926513672","28.049999237060547","28.049999237060547","28.049999237060547","23.209739685058594","23.209739685058594","23.209739685058594","27.299999237060547","27.299999237060547","27.299999237060547","23.367319107055664","23.367319107055664","23.367319107055664","27.399999618530273","27.399999618530273","27.399999618530273"
"243","10.562780380249023","10.562780380249023","10.562780380249023","1.1799999475479126","1.1799999475479126","1.1799999475479126","9.998412132263184","9.998412132263184","9.998412132263184","1.0700000524520874","1.0700000524520874","1.0700000524520874","10.314131736755371","10.314131736755371","10.314131736755371","1.090000033378601","1.090000033378601","1.090000033378601","6.904299736022949","6.904299736022949","6.904299736022949","18.8700008392334","18.8700008392334","18.8700008392334","2.6174678802490234","2.6174678802490234","2.6174678802490234","4.139999866485596","4.139999866485596","4.139999866485596","6.0992841720581055","6.0992841720581055","6.0992841720581055","5.590000152587891","5.590000152587891","5.590000152587891","34.0687370300293","34.0687370300293","34.0687370300293","36.68000030517578","36.68000030517578","36.68000030517578","35.258277893066406","35.258277893066406","35.258277893066406","37.540000915527344","37.540000915527344","37.540000915527344","34.091156005859375","34.091156005859375","34.091156005859375","36.7400016784668","36.7400016784668","36.7400016784668","26.716102600097656","26.716102600097656","26.716102600097656","29.170000076293945","29.170000076293945","29.170000076293945","23.343673706054688","23.343673706054688","23.343673706054688","28.200000762939453","28.200000762939453","28.200000762939453","23.443058013916016","23.443058013916016","23.443058013916016","28.360000610351562","28.360000610351562","28.360000610351562"
"244","12.482605934143066","12.482605934143066","12.482605934143066","9.020000457763672","9.020000457763672","9.020000457763672","11.943137168884277","11.943137168884277","11.943137168884277","8.289999961853027","8.289999961853027","8.289999961853027","12.351487159729004","12.351487159729004","12.351487159729004","8.449999809265137","8.449999809265137","8.449999809265137","6.955765724182129","6.955765724182129","6.955765724182129","13.579999923706055","13.579999923706055","13.579999923706055","2.9138712882995605","2.9138712882995605","2.9138712882995605","8.3100004196167","8.3100004196167","8.3100004196167","6.335254192352295","6.335254192352295","6.335254192352295","8.979999542236328","8.979999542236328","8.979999542236328","31.02635383605957","31.02635383605957","31.02635383605957","32.959999084472656","32.959999084472656","32.959999084472656","31.409927368164062","31.409927368164062","31.409927368164062","33.40999984741211","33.40999984741211","33.40999984741211","30.811403274536133","30.811403274536133","30.811403274536133","32.81999969482422","32.81999969482422","32.81999969482422","26.441909790039062","26.441909790039062","26.441909790039062","33.099998474121094","33.099998474121094","33.099998474121094","22.94992446899414","22.94992446899414","22.94992446899414","32.790000915527344","32.790000915527344","32.790000915527344","23.007312774658203","23.007312774658203","23.007312774658203","32.779998779296875","32.779998779296875","32.779998779296875"
"245","15.470660209655762","15.470660209655762","15.470660209655762","16.360000610351562","16.360000610351562","16.360000610351562","14.947839736938477","14.947839736938477","14.947839736938477","14.5600004196167","14.5600004196167","14.5600004196167","15.51654052734375","15.51654052734375","15.51654052734375","16.149999618530273","16.149999618530273","16.149999618530273","8.502934455871582","8.502934455871582","8.502934455871582","20.1200008392334","20.1200008392334","20.1200008392334","4.6710896492004395","4.6710896492004395","4.6710896492004395","8.9399995803833","8.9399995803833","8.9399995803833","8.006166458129883","8.006166458129883","8.006166458129883","10.329999923706055","10.329999923706055","10.329999923706055","26.193950653076172","26.193950653076172","26.193950653076172","25.139999389648438","25.139999389648438","25.139999389648438","26.017356872558594","26.017356872558594","26.017356872558594","25.170000076293945","25.170000076293945","25.170000076293945","25.79084587097168","25.79084587097168","25.79084587097168","24.690000534057617","24.690000534057617","24.690000534057617","24.950332641601562","24.950332641601562","24.950332641601562","37.290000915527344","37.290000915527344","37.290000915527344","21.350736618041992","21.350736618041992","21.350736618041992","37.220001220703125","37.220001220703125","37.220001220703125","21.39731788635254","21.39731788635254","21.39731788635254","37.22999954223633","37.22999954223633","37.22999954223633"
"246","13.106179237365723","13.106179237365723","13.106179237365723","13.710000038146973","13.710000038146973","13.710000038146973","12.69930362701416","12.69930362701416","12.69930362701416","13.380000114440918","13.380000114440918","13.380000114440918","12.646641731262207","12.646641731262207","12.646641731262207","13.529999732971191","13.529999732971191","13.529999732971191","15.618002891540527","15.618002891540527","15.618002891540527","17.059999465942383","17.059999465942383","17.059999465942383","14.143636703491211","14.143636703491211","14.143636703491211","16.1200008392334","16.1200008392334","16.1200008392334","14.835996627807617","14.835996627807617","14.835996627807617","16.600000381469727","16.600000381469727","16.600000381469727","10.07667350769043","10.07667350769043","10.07667350769043","11.079999923706055","11.079999923706055","11.079999923706055","8.974603652954102","8.974603652954102","8.974603652954102","10.949999809265137","10.949999809265137","10.949999809265137","8.433444023132324","8.433444023132324","8.433444023132324","10.779999732971191","10.779999732971191","10.779999732971191","42.290496826171875","42.290496826171875","42.290496826171875","48.29999923706055","48.29999923706055","48.29999923706055","39.55717086791992","39.55717086791992","39.55717086791992","44.529998779296875","44.529998779296875","44.529998779296875","39.200801849365234","39.200801849365234","39.200801849365234","44.7599983215332","44.7599983215332","44.7599983215332"
"247","12.26795768737793","12.26795768737793","12.26795768737793","12.9399995803833","12.9399995803833","12.9399995803833","11.946741104125977","11.946741104125977","11.946741104125977","12.579999923706055","12.579999923706055","12.579999923706055","11.757071495056152","11.757071495056152","11.757071495056152","12.720000267028809","12.720000267028809","12.720000267028809","14.863231658935547","14.863231658935547","14.863231658935547","16.209999084472656","16.209999084472656","16.209999084472656","13.351112365722656","13.351112365722656","13.351112365722656","15.479999542236328","15.479999542236328","15.479999542236328","14.055170059204102","14.055170059204102","14.055170059204102","15.819999694824219","15.819999694824219","15.819999694824219","7.971465110778809","7.971465110778809","7.971465110778809","11.069999694824219","11.069999694824219","11.069999694824219","6.582897663116455","6.582897663116455","6.582897663116455","10.949999809265137","10.949999809265137","10.949999809265137","6.124145984649658","6.124145984649658","6.124145984649658","10.699999809265137","10.699999809265137","10.699999809265137","51.1806640625","51.1806640625","51.1806640625","47.83000183105469","47.83000183105469","47.83000183105469","49.17197036743164","49.17197036743164","49.17197036743164","46.86000061035156","46.86000061035156","46.86000061035156","48.272705078125","48.272705078125","48.272705078125","46.95000076293945","46.95000076293945","46.95000076293945"
"248","12.483553886413574","12.483553886413574","12.483553886413574","12.289999961853027","12.289999961853027","12.289999961853027","12.261740684509277","12.261740684509277","12.261740684509277","11.9399995803833","11.9399995803833","11.9399995803833","12.004385948181152","12.004385948181152","12.004385948181152","12.050000190734863","12.050000190734863","12.050000190734863","14.217358589172363","14.217358589172363","14.217358589172363","15.3100004196167","15.3100004196167","15.3100004196167","12.84897232055664","12.84897232055664","12.84897232055664","14.800000190734863","14.800000190734863","14.800000190734863","13.464862823486328","13.464862823486328","13.464862823486328","15.039999961853027","15.039999961853027","15.039999961853027","6.461814880371094","6.461814880371094","6.461814880371094","11.5600004196167","11.5600004196167","11.5600004196167","4.822965145111084","4.822965145111084","4.822965145111084","11.390000343322754","11.390000343322754","11.390000343322754","4.455092906951904","4.455092906951904","4.455092906951904","11.119999885559082","11.119999885559082","11.119999885559082","60.7579460144043","60.7579460144043","60.7579460144043","47.099998474121094","47.099998474121094","47.099998474121094","59.69924545288086","59.69924545288086","59.69924545288086","46.40999984741211","46.40999984741211","46.40999984741211","58.18818283081055","58.18818283081055","58.18818283081055","46.79999923706055","46.79999923706055","46.79999923706055"
"249","12.660392761230469","12.660392761230469","12.660392761230469","13.930000305175781","13.930000305175781","13.930000305175781","12.486499786376953","12.486499786376953","12.486499786376953","13.420000076293945","13.420000076293945","13.420000076293945","12.212929725646973","12.212929725646973","12.212929725646973","13.600000381469727","13.600000381469727","13.600000381469727","14.2439546585083","14.2439546585083","14.2439546585083","18.420000076293945","18.420000076293945","18.420000076293945","12.904327392578125","12.904327392578125","12.904327392578125","16.520000457763672","16.520000457763672","16.520000457763672","13.55355453491211","13.55355453491211","13.55355453491211","18.280000686645508","18.280000686645508","18.280000686645508","8.168810844421387","8.168810844421387","8.168810844421387","12.420000076293945","12.420000076293945","12.420000076293945","6.541224479675293","6.541224479675293","6.541224479675293","12.229999542236328","12.229999542236328","12.229999542236328","6.136649131774902","6.136649131774902","6.136649131774902","11.930000305175781","11.930000305175781","11.930000305175781","56.36956787109375","56.36956787109375","56.36956787109375","50.290000915527344","50.290000915527344","50.290000915527344","55.56392288208008","55.56392288208008","55.56392288208008","49.27000045776367","49.27000045776367","49.27000045776367","54.486122131347656","54.486122131347656","54.486122131347656","49.720001220703125","49.720001220703125","49.720001220703125"
"250","12.951628684997559","12.951628684997559","12.951628684997559","13.789999961853027","13.789999961853027","13.789999961853027","12.674848556518555","12.674848556518555","12.674848556518555","13.170000076293945","13.170000076293945","13.170000076293945","12.539541244506836","12.539541244506836","12.539541244506836","13.34000015258789","13.34000015258789","13.34000015258789","14.9619140625","14.9619140625","14.9619140625","20.610000610351562","20.610000610351562","20.610000610351562","13.35936164855957","13.35936164855957","13.35936164855957","17.270000457763672","17.270000457763672","17.270000457763672","14.323944091796875","14.323944091796875","14.323944091796875","20.06999969482422","20.06999969482422","20.06999969482422","10.86344051361084","10.86344051361084","10.86344051361084","14.479999542236328","14.479999542236328","14.479999542236328","9.28840160369873","9.28840160369873","9.28840160369873","14.140000343322754","14.140000343322754","14.140000343322754","8.751001358032227","8.751001358032227","8.751001358032227","13.859999656677246","13.859999656677246","13.859999656677246","48.09467315673828","48.09467315673828","48.09467315673828","45.36000061035156","45.36000061035156","45.36000061035156","46.96965408325195","46.96965408325195","46.96965408325195","44.75","44.75","44.75","46.64076614379883","46.64076614379883","46.64076614379883","45.09000015258789","45.09000015258789","45.09000015258789"
"251","13.545525550842285","13.545525550842285","13.545525550842285","16.860000610351562","16.860000610351562","16.860000610351562","13.017536163330078","13.017536163330078","13.017536163330078","16.139999389648438","16.139999389648438","16.139999389648438","13.148774147033691","13.148774147033691","13.148774147033691","16.350000381469727","16.350000381469727","16.350000381469727","17.525453567504883","17.525453567504883","17.525453567504883","22.520000457763672","22.520000457763672","22.520000457763672","14.958321571350098","14.958321571350098","14.958321571350098","18.809999465942383","18.809999465942383","18.809999465942383","16.873409271240234","16.873409271240234","16.873409271240234","22.239999771118164","22.239999771118164","22.239999771118164","12.917049407958984","12.917049407958984","12.917049407958984","16.389999389648438","16.389999389648438","16.389999389648438","11.44046688079834","11.44046688079834","11.44046688079834","16.06999969482422","16.06999969482422","16.06999969482422","10.754064559936523","10.754064559936523","10.754064559936523","15.699999809265137","15.699999809265137","15.699999809265137","42.60108947753906","42.60108947753906","42.60108947753906","39.59000015258789","39.59000015258789","39.59000015258789","41.06831741333008","41.06831741333008","41.06831741333008","39","39","39","41.22885513305664","41.22885513305664","41.22885513305664","39.220001220703125","39.220001220703125","39.220001220703125"
"252","12.837942123413086","12.837942123413086","12.837942123413086","15.739999771118164","15.739999771118164","15.739999771118164","12.030824661254883","12.030824661254883","12.030824661254883","14.34000015258789","14.34000015258789","14.34000015258789","12.328228950500488","12.328228950500488","12.328228950500488","15.239999771118164","15.239999771118164","15.239999771118164","18.002370834350586","18.002370834350586","18.002370834350586","23.100000381469727","23.100000381469727","23.100000381469727","13.6417236328125","13.6417236328125","13.6417236328125","11.079999923706055","11.079999923706055","11.079999923706055","17.15110206604004","17.15110206604004","17.15110206604004","20.5","20.5","20.5","15.540461540222168","15.540461540222168","15.540461540222168","17.389999389648438","17.389999389648438","17.389999389648438","14.236016273498535","14.236016273498535","14.236016273498535","16.889999389648438","16.889999389648438","16.889999389648438","13.273193359375","13.273193359375","13.273193359375","16.559999465942383","16.559999465942383","16.559999465942383","39.52973937988281","39.52973937988281","39.52973937988281","35.779998779296875","35.779998779296875","35.779998779296875","37.70351791381836","37.70351791381836","37.70351791381836","35.38999938964844","35.38999938964844","35.38999938964844","38.117042541503906","38.117042541503906","38.117042541503906","35.349998474121094","35.349998474121094","35.349998474121094"
