INTERVALSTARTTIME_GMT,OPR_DT,OPR_HR,NODE_ID_XML,MW
2022-02-09T08:00:00-00:00,2022-02-09,1,TH_NP15_GEN-APND,41.54188
2022-02-09T19:00:00-00:00,2022-02-09,12,TH_NP15_GEN-APND,29.15692
2022-02-09T11:00:00-00:00,2022-02-09,4,TH_NP15_GEN-APND,42.04245
2022-02-09T10:00:00-00:00,2022-02-09,3,TH_NP15_GEN-APND,41.62915
2022-02-09T13:00:00-00:00,2022-02-09,6,TH_NP15_GEN-APND,51.80198
2022-02-09T18:00:00-00:00,2022-02-09,11,TH_NP15_GEN-APND,35.66766
2022-02-09T16:00:00-00:00,2022-02-09,9,TH_NP15_GEN-APND,42.57133
2022-02-09T21:00:00-00:00,2022-02-09,14,TH_NP15_GEN-APND,23.43011
2022-02-09T12:00:00-00:00,2022-02-09,5,TH_NP15_GEN-APND,43.28944
2022-02-09T14:00:00-00:00,2022-02-09,7,TH_NP15_GEN-APND,64.9035
2022-02-09T09:00:00-00:00,2022-02-09,2,TH_NP15_GEN-APND,41.50727
2022-02-09T23:00:00-00:00,2022-02-09,16,TH_NP15_GEN-APND,39.33275
2022-02-09T22:00:00-00:00,2022-02-09,15,TH_NP15_GEN-APND,27.85247
2022-02-09T17:00:00-00:00,2022-02-09,10,TH_NP15_GEN-APND,38.29651
2022-02-09T20:00:00-00:00,2022-02-09,13,TH_NP15_GEN-APND,25.93233
2022-04-30T01:00:00-00:00,2022-04-29,19,TH_ZP26_GEN-APND,92.12805
2022-04-30T05:00:00-00:00,2022-04-29,23,TH_ZP26_GEN-APND,85.76481
2022-04-30T03:00:00-00:00,2022-04-29,21,TH_ZP26_GEN-APND,105.16427
2022-04-30T06:00:00-00:00,2022-04-29,24,TH_ZP26_GEN-APND,77.70623
2022-04-30T04:00:00-00:00,2022-04-29,22,TH_ZP26_GEN-APND,99.11757
2022-04-30T02:00:00-00:00,2022-04-29,20,TH_ZP26_GEN-APND,113.52354
2022-04-30T00:00:00-00:00,2022-04-29,18,TH_ZP26_GEN-APND,61.53663
2022-04-30T19:00:00-00:00,2022-04-30,13,TH_ZP26_GEN-APND,1.02891
2022-04-30T10:00:00-00:00,2022-04-30,4,TH_ZP26_GEN-APND,67.05224
2022-04-30T08:00:00-00:00,2022-04-30,2,TH_ZP26_GEN-APND,71.72949
2022-04-30T12:00:00-00:00,2022-04-30,6,TH_ZP26_GEN-APND,73.5879
2022-04-30T11:00:00-00:00,2022-04-30,5,TH_ZP26_GEN-APND,68.24064
2022-04-30T18:00:00-00:00,2022-04-30,12,TH_ZP26_GEN-APND,0.0637
2022-04-30T16:00:00-00:00,2022-04-30,10,TH_ZP26_GEN-APND,4.18453
2022-04-30T13:00:00-00:00,2022-04-30,7,TH_ZP26_GEN-APND,73.99798
2022-04-30T23:00:00-00:00,2022-04-30,17,TH_ZP26_GEN-APND,5.67927
2022-04-30T14:00:00-00:00,2022-04-30,8,TH_ZP26_GEN-APND,56.48815
2022-04-30T15:00:00-00:00,2022-04-30,9,TH_ZP26_GEN-APND,13.5479
2022-04-30T21:00:00-00:00,2022-04-30,15,TH_ZP26_GEN-APND,0.30529
2022-04-30T22:00:00-00:00,2022-04-30,16,TH_ZP26_GEN-APND,1.1878
2022-04-30T20:00:00-00:00,2022-04-30,14,TH_ZP26_GEN-APND,0.10054
2022-04-30T07:00:00-00:00,2022-04-30,1,TH_ZP26_GEN-APND,74.41097
2022-04-30T09:00:00-00:00,2022-04-30,3,TH_ZP26_GEN-APND,66.97759
2022-04-30T17:00:00-00:00,2022-04-30,11,TH_ZP26_GEN-APND,0.13338
2022-06-27T06:00:00-00:00,2022-06-26,24,TH_ZP26_GEN-APND,65.41364
2022-06-27T01:00:00-00:00,2022-06-26,19,TH_ZP26_GEN-APND,102.89537
2022-06-27T00:00:00-00:00,2022-06-26,18,TH_ZP26_GEN-APND,78.97034
2022-06-27T03:00:00-00:00,2022-06-26,21,TH_ZP26_GEN-APND,124.66127
2022-06-27T04:00:00-00:00,2022-06-26,22,TH_ZP26_GEN-APND,97.81736
2022-06-27T05:00:00-00:00,2022-06-26,23,TH_ZP26_GEN-APND,72.02426
2022-06-27T02:00:00-00:00,2022-06-26,20,TH_ZP26_GEN-APND,140.98912
2022-06-27T13:00:00-00:00,2022-06-27,7,TH_ZP26_GEN-APND,70.71418
2022-06-27T14:00:00-00:00,2022-06-27,8,TH_ZP26_GEN-APND,52.61046
2022-06-27T21:00:00-00:00,2022-06-27,15,TH_ZP26_GEN-APND,75.39176
2022-06-27T20:00:00-00:00,2022-06-27,14,TH_ZP26_GEN-APND,67.54748
2022-06-27T19:00:00-00:00,2022-06-27,13,TH_ZP26_GEN-APND,62.86254
2022-06-27T23:00:00-00:00,2022-06-27,17,TH_ZP26_GEN-APND,94.36544
2022-06-27T16:00:00-00:00,2022-06-27,10,TH_ZP26_GEN-APND,42.49328
2022-06-27T11:00:00-00:00,2022-06-27,5,TH_ZP26_GEN-APND,61.25988
2022-06-27T08:00:00-00:00,2022-06-27,2,TH_ZP26_GEN-APND,61.0
2022-06-27T22:00:00-00:00,2022-06-27,16,TH_ZP26_GEN-APND,91.56303
2022-06-27T18:00:00-00:00,2022-06-27,12,TH_ZP26_GEN-APND,55.49597
2022-06-27T10:00:00-00:00,2022-06-27,4,TH_ZP26_GEN-APND,60.0
2022-06-27T15:00:00-00:00,2022-06-27,9,TH_ZP26_GEN-APND,47.70294
2022-06-27T12:00:00-00:00,2022-06-27,6,TH_ZP26_GEN-APND,65.30973
2022-06-27T17:00:00-00:00,2022-06-27,11,TH_ZP26_GEN-APND,52.52485
2022-06-27T09:00:00-00:00,2022-06-27,3,TH_ZP26_GEN-APND,59.62889
2022-06-27T07:00:00-00:00,2022-06-27,1,TH_ZP26_GEN-APND,64.42787
2022-02-13T07:00:00-00:00,2022-02-12,24,TH_SP15_GEN-APND,42.92692
2022-02-13T02:00:00-00:00,2022-02-12,19,TH_SP15_GEN-APND,61.53579
2022-02-13T06:00:00-00:00,2022-02-12,23,TH_SP15_GEN-APND,44.32133
2022-02-13T04:00:00-00:00,2022-02-12,21,TH_SP15_GEN-APND,50.81217
2022-02-13T01:00:00-00:00,2022-02-12,18,TH_SP15_GEN-APND,60.28047
2022-02-13T05:00:00-00:00,2022-02-12,22,TH_SP15_GEN-APND,49.07148
2022-02-13T03:00:00-00:00,2022-02-12,20,TH_SP15_GEN-APND,56.40399
2022-02-13T00:00:00-00:00,2022-02-12,17,TH_SP15_GEN-APND,43.87147
2022-02-13T22:00:00-00:00,2022-02-13,15,TH_SP15_GEN-APND,5.14755
2022-02-13T14:00:00-00:00,2022-02-13,7,TH_SP15_GEN-APND,43.44593
2022-02-13T16:00:00-00:00,2022-02-13,9,TH_SP15_GEN-APND,8.40774
2022-02-13T23:00:00-00:00,2022-02-13,16,TH_SP15_GEN-APND,23.57878
2022-02-13T12:00:00-00:00,2022-02-13,5,TH_SP15_GEN-APND,41.28121
2022-02-13T20:00:00-00:00,2022-02-13,13,TH_SP15_GEN-APND,3.0686
2022-02-13T13:00:00-00:00,2022-02-13,6,TH_SP15_GEN-APND,42.89422
2022-02-13T15:00:00-00:00,2022-02-13,8,TH_SP15_GEN-APND,37.94637
2022-02-13T19:00:00-00:00,2022-02-13,12,TH_SP15_GEN-APND,2.04779
2022-02-13T11:00:00-00:00,2022-02-13,4,TH_SP15_GEN-APND,40.49071
2022-02-13T21:00:00-00:00,2022-02-13,14,TH_SP15_GEN-APND,4.7755
2022-02-13T08:00:00-00:00,2022-02-13,1,TH_SP15_GEN-APND,42.87742
2022-02-13T09:00:00-00:00,2022-02-13,2,TH_SP15_GEN-APND,42.36231
2022-02-13T10:00:00-00:00,2022-02-13,3,TH_SP15_GEN-APND,40.48697
2022-02-13T17:00:00-00:00,2022-02-13,10,TH_SP15_GEN-APND,2.13514
2022-02-13T18:00:00-00:00,2022-02-13,11,TH_SP15_GEN-APND,2.04447
2022-03-13T04:00:00-00:00,2022-03-12,21,TH_ZP26_GEN-APND,55.87707
2022-03-13T05:00:00-00:00,2022-03-12,22,TH_ZP26_GEN-APND,52.26593
2022-03-13T03:00:00-00:00,2022-03-12,20,TH_ZP26_GEN-APND,60.53165
2022-03-13T02:00:00-00:00,2022-03-12,19,TH_ZP26_GEN-APND,69.91258
2022-03-13T01:00:00-00:00,2022-03-12,18,TH_ZP26_GEN-APND,59.59896
2022-03-13T07:00:00-00:00,2022-03-12,24,TH_ZP26_GEN-APND,43.55988
2022-03-13T00:00:00-00:00,2022-03-12,17,TH_ZP26_GEN-APND,31.62489
2022-03-13T06:00:00-00:00,2022-03-12,23,TH_ZP26_GEN-APND,48.45806
2022-03-13T09:00:00-00:00,2022-03-13,2,TH_ZP26_GEN-APND,41.59914
2022-03-13T10:00:00-00:00,2022-03-13,4,TH_ZP26_GEN-APND,40.63741
2022-03-13T11:00:00-00:00,2022-03-13,5,TH_ZP26_GEN-APND,41.11886
2022-03-13T23:00:00-00:00,2022-03-13,17,TH_ZP26_GEN-APND,-0.12676
2022-03-13T18:00:00-00:00,2022-03-13,12,TH_ZP26_GEN-APND,-3.99217
2022-03-13T19:00:00-00:00,2022-03-13,13,TH_ZP26_GEN-APND,-4.64
2022-03-13T21:00:00-00:00,2022-03-13,15,TH_ZP26_GEN-APND,-4.02
2022-03-13T22:00:00-00:00,2022-03-13,16,TH_ZP26_GEN-APND,-0.84221
2022-03-13T17:00:00-00:00,2022-03-13,11,TH_ZP26_GEN-APND,-0.15186
2022-03-13T20:00:00-00:00,2022-03-13,14,TH_ZP26_GEN-APND,-4.44507
2022-03-13T08:00:00-00:00,2022-03-13,1,TH_ZP26_GEN-APND,43.20326
2022-03-13T12:00:00-00:00,2022-03-13,6,TH_ZP26_GEN-APND,43.65151
2022-03-13T15:00:00-00:00,2022-03-13,9,TH_ZP26_GEN-APND,34.67738
2022-03-13T13:00:00-00:00,2022-03-13,7,TH_ZP26_GEN-APND,46.48423
2022-03-13T14:00:00-00:00,2022-03-13,8,TH_ZP26_GEN-APND,49.30355
2022-03-13T16:00:00-00:00,2022-03-13,10,TH_ZP26_GEN-APND,2.56557
2022-05-22T03:00:00-00:00,2022-05-21,21,TH_SP15_GEN-APND,119.95166
2022-05-22T05:00:00-00:00,2022-05-21,23,TH_SP15_GEN-APND,76.03194
2022-05-22T04:00:00-00:00,2022-05-21,22,TH_SP15_GEN-APND,103.11242
2022-05-22T02:00:00-00:00,2022-05-21,20,TH_SP15_GEN-APND,116.64857
2022-05-22T01:00:00-00:00,2022-05-21,19,TH_SP15_GEN-APND,77.45454
2022-05-22T06:00:00-00:00,2022-05-21,24,TH_SP15_GEN-APND,69.42791
2022-05-22T00:00:00-00:00,2022-05-21,18,TH_SP15_GEN-APND,44.49124
2022-05-22T08:00:00-00:00,2022-05-22,2,TH_SP15_GEN-APND,70.66355
2022-05-22T21:00:00-00:00,2022-05-22,15,TH_SP15_GEN-APND,2.81818
2022-05-22T07:00:00-00:00,2022-05-22,1,TH_SP15_GEN-APND,72.0532
2022-05-22T10:00:00-00:00,2022-05-22,4,TH_SP15_GEN-APND,69.83942
2022-05-22T13:00:00-00:00,2022-05-22,7,TH_SP15_GEN-APND,63.36647
2022-05-22T14:00:00-00:00,2022-05-22,8,TH_SP15_GEN-APND,24.9486
2022-05-22T16:00:00-00:00,2022-05-22,10,TH_SP15_GEN-APND,1.03415
2022-05-22T18:00:00-00:00,2022-05-22,12,TH_SP15_GEN-APND,0.71167
2022-05-22T12:00:00-00:00,2022-05-22,6,TH_SP15_GEN-APND,71.0055
2022-05-22T15:00:00-00:00,2022-05-22,9,TH_SP15_GEN-APND,2.38318
2022-05-22T19:00:00-00:00,2022-05-22,13,TH_SP15_GEN-APND,0.63607
2022-05-22T09:00:00-00:00,2022-05-22,3,TH_SP15_GEN-APND,69.22236
2022-05-22T11:00:00-00:00,2022-05-22,5,TH_SP15_GEN-APND,70.82867
2022-05-22T22:00:00-00:00,2022-05-22,16,TH_SP15_GEN-APND,4.04184
2022-05-22T17:00:00-00:00,2022-05-22,11,TH_SP15_GEN-APND,0.96659
2022-05-22T23:00:00-00:00,2022-05-22,17,TH_SP15_GEN-APND,7.52362
2022-05-22T20:00:00-00:00,2022-05-22,14,TH_SP15_GEN-APND,0.81221
2022-08-01T03:00:00-00:00,2022-07-31,21,TH_ZP26_GEN-APND,111.60176
2022-08-01T04:00:00-00:00,2022-07-31,22,TH_ZP26_GEN-APND,107.67929
2022-08-01T05:00:00-00:00,2022-07-31,23,TH_ZP26_GEN-APND,92.01859
2022-08-01T00:00:00-00:00,2022-07-31,18,TH_ZP26_GEN-APND,91.29209
2022-08-01T06:00:00-00:00,2022-07-31,24,TH_ZP26_GEN-APND,89.12091
2022-08-01T02:00:00-00:00,2022-07-31,20,TH_ZP26_GEN-APND,128.49467
2022-08-01T01:00:00-00:00,2022-07-31,19,TH_ZP26_GEN-APND,104.78903
2022-08-01T19:00:00-00:00,2022-08-01,13,TH_ZP26_GEN-APND,83.61124
2022-08-01T22:00:00-00:00,2022-08-01,16,TH_ZP26_GEN-APND,89.76954
2022-08-01T08:00:00-00:00,2022-08-01,2,TH_ZP26_GEN-APND,78.03608
2022-08-01T17:00:00-00:00,2022-08-01,11,TH_ZP26_GEN-APND,70.72942
2022-08-01T20:00:00-00:00,2022-08-01,14,TH_ZP26_GEN-APND,90.01922
2022-08-01T10:00:00-00:00,2022-08-01,4,TH_ZP26_GEN-APND,73.55433
2022-08-01T14:00:00-00:00,2022-08-01,8,TH_ZP26_GEN-APND,76.86352
2022-08-01T18:00:00-00:00,2022-08-01,12,TH_ZP26_GEN-APND,76.41309
2022-08-01T07:00:00-00:00,2022-08-01,1,TH_ZP26_GEN-APND,76.99206
2022-08-01T11:00:00-00:00,2022-08-01,5,TH_ZP26_GEN-APND,74.30694
2022-08-01T23:00:00-00:00,2022-08-01,17,TH_ZP26_GEN-APND,97.13627
2022-08-01T13:00:00-00:00,2022-08-01,7,TH_ZP26_GEN-APND,94.54336
2022-08-01T09:00:00-00:00,2022-08-01,3,TH_ZP26_GEN-APND,74.23484
2022-08-01T21:00:00-00:00,2022-08-01,15,TH_ZP26_GEN-APND,92.93086
2022-08-01T12:00:00-00:00,2022-08-01,6,TH_ZP26_GEN-APND,76.99319
2022-08-01T15:00:00-00:00,2022-08-01,9,TH_ZP26_GEN-APND,70.61002
2022-08-01T16:00:00-00:00,2022-08-01,10,TH_ZP26_GEN-APND,69.89832
2022-04-06T02:00:00-00:00,2022-04-05,20,TH_NP15_GEN-APND,95.5477
2022-04-06T00:00:00-00:00,2022-04-05,18,TH_NP15_GEN-APND,48.09656
2022-04-06T03:00:00-00:00,2022-04-05,21,TH_NP15_GEN-APND,85.63123
2022-04-06T01:00:00-00:00,2022-04-05,19,TH_NP15_GEN-APND,75.62127
2022-04-06T05:00:00-00:00,2022-04-05,23,TH_NP15_GEN-APND,66.40278
2022-04-06T06:00:00-00:00,2022-04-05,24,TH_NP15_GEN-APND,58.59427
2022-04-06T04:00:00-00:00,2022-04-05,22,TH_NP15_GEN-APND,75.56051
2022-04-06T08:00:00-00:00,2022-04-06,2,TH_NP15_GEN-APND,55.79409
2022-04-06T22:00:00-00:00,2022-04-06,16,TH_NP15_GEN-APND,55.5
2022-04-06T15:00:00-00:00,2022-04-06,9,TH_NP15_GEN-APND,55.3369
2022-04-06T16:00:00-00:00,2022-04-06,10,TH_NP15_GEN-APND,41.826
2022-04-06T13:00:00-00:00,2022-04-06,7,TH_NP15_GEN-APND,98.48497
2022-04-06T23:00:00-00:00,2022-04-06,17,TH_NP15_GEN-APND,59.85866
2022-04-06T17:00:00-00:00,2022-04-06,11,TH_NP15_GEN-APND,37.32656
2022-04-06T11:00:00-00:00,2022-04-06,5,TH_NP15_GEN-APND,62.13689
2022-04-06T07:00:00-00:00,2022-04-06,1,TH_NP15_GEN-APND,60.70068
2022-04-06T09:00:00-00:00,2022-04-06,3,TH_NP15_GEN-APND,54.70829
2022-04-06T14:00:00-00:00,2022-04-06,8,TH_NP15_GEN-APND,78.07677
2022-04-06T19:00:00-00:00,2022-04-06,13,TH_NP15_GEN-APND,38.81044
2022-04-06T20:00:00-00:00,2022-04-06,14,TH_NP15_GEN-APND,45.24002
2022-04-06T18:00:00-00:00,2022-04-06,12,TH_NP15_GEN-APND,40.05841
2022-04-06T21:00:00-00:00,2022-04-06,15,TH_NP15_GEN-APND,48.93068
2022-04-06T10:00:00-00:00,2022-04-06,4,TH_NP15_GEN-APND,57.34197
2022-04-06T12:00:00-00:00,2022-04-06,6,TH_NP15_GEN-APND,70.1802
2022-06-10T01:00:00-00:00,2022-06-09,19,TH_NP15_GEN-APND,128.35368
2022-06-10T04:00:00-00:00,2022-06-09,22,TH_NP15_GEN-APND,124.10339
2022-06-10T06:00:00-00:00,2022-06-09,24,TH_NP15_GEN-APND,88.34259
2022-06-10T00:00:00-00:00,2022-06-09,18,TH_NP15_GEN-APND,106.21538
2022-06-10T05:00:00-00:00,2022-06-09,23,TH_NP15_GEN-APND,96.12307
2022-06-10T02:00:00-00:00,2022-06-09,20,TH_NP15_GEN-APND,172.90755
2022-06-10T03:00:00-00:00,2022-06-09,21,TH_NP15_GEN-APND,145.50873
2022-06-10T13:00:00-00:00,2022-06-10,7,TH_NP15_GEN-APND,87.88736
2022-06-10T08:00:00-00:00,2022-06-10,2,TH_NP15_GEN-APND,76.00161
2022-06-10T16:00:00-00:00,2022-06-10,10,TH_NP15_GEN-APND,66.91267
2022-06-10T22:00:00-00:00,2022-06-10,16,TH_NP15_GEN-APND,122.08997
2022-06-10T07:00:00-00:00,2022-06-10,1,TH_NP15_GEN-APND,82.95265
2022-06-10T09:00:00-00:00,2022-06-10,3,TH_NP15_GEN-APND,72.34497
2022-06-10T20:00:00-00:00,2022-06-10,14,TH_NP15_GEN-APND,105.23415
2022-06-10T18:00:00-00:00,2022-06-10,12,TH_NP15_GEN-APND,84.06136
2022-06-10T21:00:00-00:00,2022-06-10,15,TH_NP15_GEN-APND,124.78
2022-06-10T10:00:00-00:00,2022-06-10,4,TH_NP15_GEN-APND,73.88062
2022-06-10T11:00:00-00:00,2022-06-10,5,TH_NP15_GEN-APND,75.92494
2022-06-10T15:00:00-00:00,2022-06-10,9,TH_NP15_GEN-APND,65.61904
2022-06-10T17:00:00-00:00,2022-06-10,11,TH_NP15_GEN-APND,70.6792
2022-06-10T12:00:00-00:00,2022-06-10,6,TH_NP15_GEN-APND,83.62244
2022-06-10T23:00:00-00:00,2022-06-10,17,TH_NP15_GEN-APND,128.58513
2022-06-10T19:00:00-00:00,2022-06-10,13,TH_NP15_GEN-APND,92.46776
2022-06-10T14:00:00-00:00,2022-06-10,8,TH_NP15_GEN-APND,69.04939
2022-03-18T05:00:00-00:00,2022-03-17,23,TH_SP15_GEN-APND,49.47548
2022-03-18T03:00:00-00:00,2022-03-17,21,TH_SP15_GEN-APND,60.75889
2022-03-18T04:00:00-00:00,2022-03-17,22,TH_SP15_GEN-APND,55.98017
2022-03-18T00:00:00-00:00,2022-03-17,18,TH_SP15_GEN-APND,42.93207
2022-03-18T02:00:00-00:00,2022-03-17,20,TH_SP15_GEN-APND,70.01944
2022-03-18T01:00:00-00:00,2022-03-17,19,TH_SP15_GEN-APND,60.64796
2022-03-18T06:00:00-00:00,2022-03-17,24,TH_SP15_GEN-APND,44.41681
2022-03-18T08:00:00-00:00,2022-03-18,2,TH_SP15_GEN-APND,41.29658
2022-03-18T18:00:00-00:00,2022-03-18,12,TH_SP15_GEN-APND,13.19
2022-03-18T20:00:00-00:00,2022-03-18,14,TH_SP15_GEN-APND,12.18367
2022-03-18T10:00:00-00:00,2022-03-18,4,TH_SP15_GEN-APND,41.21804
2022-03-18T15:00:00-00:00,2022-03-18,9,TH_SP15_GEN-APND,43.23752
2022-03-18T21:00:00-00:00,2022-03-18,15,TH_SP15_GEN-APND,14.43321
2022-03-18T22:00:00-00:00,2022-03-18,16,TH_SP15_GEN-APND,18.21063
2022-03-18T12:00:00-00:00,2022-03-18,6,TH_SP15_GEN-APND,49.78541
2022-03-18T17:00:00-00:00,2022-03-18,11,TH_SP15_GEN-APND,17.06985
2022-03-18T11:00:00-00:00,2022-03-18,5,TH_SP15_GEN-APND,42.54648
2022-03-18T13:00:00-00:00,2022-03-18,7,TH_SP15_GEN-APND,66.98493
2022-03-18T14:00:00-00:00,2022-03-18,8,TH_SP15_GEN-APND,64.13109
2022-03-18T16:00:00-00:00,2022-03-18,10,TH_SP15_GEN-APND,26.92471
2022-03-18T23:00:00-00:00,2022-03-18,17,TH_SP15_GEN-APND,30.524
2022-03-18T07:00:00-00:00,2022-03-18,1,TH_SP15_GEN-APND,42.03556
2022-03-18T09:00:00-00:00,2022-03-18,3,TH_SP15_GEN-APND,40.94631
2022-03-18T19:00:00-00:00,2022-03-18,13,TH_SP15_GEN-APND,11.45654
2022-07-11T03:00:00-00:00,2022-07-10,21,TH_SP15_GEN-APND,99.60345
2022-07-11T06:00:00-00:00,2022-07-10,24,TH_SP15_GEN-APND,60.95414
2022-07-11T00:00:00-00:00,2022-07-10,18,TH_SP15_GEN-APND,64.18129
2022-07-11T05:00:00-00:00,2022-07-10,23,TH_SP15_GEN-APND,67.45107
2022-07-11T04:00:00-00:00,2022-07-10,22,TH_SP15_GEN-APND,87.75905
2022-07-11T01:00:00-00:00,2022-07-10,19,TH_SP15_GEN-APND,89.01332
2022-07-11T02:00:00-00:00,2022-07-10,20,TH_SP15_GEN-APND,112.25146
2022-07-11T11:00:00-00:00,2022-07-11,5,TH_SP15_GEN-APND,60.30212
2022-07-11T22:00:00-00:00,2022-07-11,16,TH_SP15_GEN-APND,86.72
2022-07-11T20:00:00-00:00,2022-07-11,14,TH_SP15_GEN-APND,65.91524
2022-07-11T16:00:00-00:00,2022-07-11,10,TH_SP15_GEN-APND,53.49416
2022-07-11T07:00:00-00:00,2022-07-11,1,TH_SP15_GEN-APND,64.08
2022-07-11T19:00:00-00:00,2022-07-11,13,TH_SP15_GEN-APND,60.66256
2022-07-11T09:00:00-00:00,2022-07-11,3,TH_SP15_GEN-APND,58.51335
2022-07-11T14:00:00-00:00,2022-07-11,8,TH_SP15_GEN-APND,59.31703
2022-07-11T12:00:00-00:00,2022-07-11,6,TH_SP15_GEN-APND,65.39881
2022-07-11T13:00:00-00:00,2022-07-11,7,TH_SP15_GEN-APND,76.34271
2022-07-11T08:00:00-00:00,2022-07-11,2,TH_SP15_GEN-APND,60.87699
2022-07-11T23:00:00-00:00,2022-07-11,17,TH_SP15_GEN-APND,92.64728
2022-07-11T17:00:00-00:00,2022-07-11,11,TH_SP15_GEN-APND,55.41205
2022-07-11T15:00:00-00:00,2022-07-11,9,TH_SP15_GEN-APND,53.07995
2022-07-11T18:00:00-00:00,2022-07-11,12,TH_SP15_GEN-APND,59.32685
2022-07-11T10:00:00-00:00,2022-07-11,4,TH_SP15_GEN-APND,58.5457
2022-07-11T21:00:00-00:00,2022-07-11,15,TH_SP15_GEN-APND,76.94517
2022-08-05T06:00:00-00:00,2022-08-04,24,TH_SP15_GEN-APND,89.25398
2022-08-05T02:00:00-00:00,2022-08-04,20,TH_SP15_GEN-APND,160.15123
2022-08-05T01:00:00-00:00,2022-08-04,19,TH_SP15_GEN-APND,143.50262
2022-08-05T03:00:00-00:00,2022-08-04,21,TH_SP15_GEN-APND,128.97581
2022-08-05T05:00:00-00:00,2022-08-04,23,TH_SP15_GEN-APND,96.76234
2022-08-05T00:00:00-00:00,2022-08-04,18,TH_SP15_GEN-APND,122.81709
2022-08-05T04:00:00-00:00,2022-08-04,22,TH_SP15_GEN-APND,117.00822
2022-08-05T15:00:00-00:00,2022-08-05,9,TH_SP15_GEN-APND,74.48607
2022-08-05T11:00:00-00:00,2022-08-05,5,TH_SP15_GEN-APND,80.29209
2022-08-05T21:00:00-00:00,2022-08-05,15,TH_SP15_GEN-APND,97.21262
2022-08-05T07:00:00-00:00,2022-08-05,1,TH_SP15_GEN-APND,87.58026
2022-08-05T09:00:00-00:00,2022-08-05,3,TH_SP15_GEN-APND,79.09282
2022-08-05T13:00:00-00:00,2022-08-05,7,TH_SP15_GEN-APND,93.67809
2022-08-05T16:00:00-00:00,2022-08-05,10,TH_SP15_GEN-APND,73.95515
2022-08-05T17:00:00-00:00,2022-08-05,11,TH_SP15_GEN-APND,74.2808
2022-08-05T18:00:00-00:00,2022-08-05,12,TH_SP15_GEN-APND,78.14344
2022-08-05T10:00:00-00:00,2022-08-05,4,TH_SP15_GEN-APND,78.79669
2022-08-05T12:00:00-00:00,2022-08-05,6,TH_SP15_GEN-APND,85.41635
2022-08-05T19:00:00-00:00,2022-08-05,13,TH_SP15_GEN-APND,83.9314
2022-08-05T20:00:00-00:00,2022-08-05,14,TH_SP15_GEN-APND,91.69817
2022-08-05T23:00:00-00:00,2022-08-05,17,TH_SP15_GEN-APND,113.57508
2022-08-05T08:00:00-00:00,2022-08-05,2,TH_SP15_GEN-APND,81.17827
2022-08-05T14:00:00-00:00,2022-08-05,8,TH_SP15_GEN-APND,79.67338
2022-08-05T22:00:00-00:00,2022-08-05,16,TH_SP15_GEN-APND,111.99486
2022-05-29T04:00:00-00:00,2022-05-28,22,TH_SP15_GEN-APND,90.68448
2022-05-29T01:00:00-00:00,2022-05-28,19,TH_SP15_GEN-APND,70.0662
2022-05-29T00:00:00-00:00,2022-05-28,18,TH_SP15_GEN-APND,39.35171
2022-05-29T06:00:00-00:00,2022-05-28,24,TH_SP15_GEN-APND,72.66853
2022-05-29T05:00:00-00:00,2022-05-28,23,TH_SP15_GEN-APND,76.31911
2022-05-29T02:00:00-00:00,2022-05-28,20,TH_SP15_GEN-APND,97.19153
2022-05-29T03:00:00-00:00,2022-05-28,21,TH_SP15_GEN-APND,101.76757
2022-05-29T07:00:00-00:00,2022-05-29,1,TH_SP15_GEN-APND,68.0
2022-05-29T09:00:00-00:00,2022-05-29,3,TH_SP15_GEN-APND,60.64158
2022-05-29T10:00:00-00:00,2022-05-29,4,TH_SP15_GEN-APND,60.59686
2022-05-29T12:00:00-00:00,2022-05-29,6,TH_SP15_GEN-APND,60.40757
2022-05-29T13:00:00-00:00,2022-05-29,7,TH_SP15_GEN-APND,42.25171
2022-05-29T14:00:00-00:00,2022-05-29,8,TH_SP15_GEN-APND,4.86318
2022-05-29T15:00:00-00:00,2022-05-29,9,TH_SP15_GEN-APND,0.00304
2022-05-29T11:00:00-00:00,2022-05-29,5,TH_SP15_GEN-APND,60.33828
2022-05-29T19:00:00-00:00,2022-05-29,13,TH_SP15_GEN-APND,-4.91459
2022-05-29T20:00:00-00:00,2022-05-29,14,TH_SP15_GEN-APND,-4.89825
2022-05-29T18:00:00-00:00,2022-05-29,12,TH_SP15_GEN-APND,-2.93867
2022-05-29T17:00:00-00:00,2022-05-29,11,TH_SP15_GEN-APND,-2.75403
2022-05-29T22:00:00-00:00,2022-05-29,16,TH_SP15_GEN-APND,-0.01013
2022-05-29T16:00:00-00:00,2022-05-29,10,TH_SP15_GEN-APND,-0.00303
2022-05-29T08:00:00-00:00,2022-05-29,2,TH_SP15_GEN-APND,63.20309
2022-05-29T21:00:00-00:00,2022-05-29,15,TH_SP15_GEN-APND,-3.17681
2022-05-29T23:00:00-00:00,2022-05-29,17,TH_SP15_GEN-APND,0.02274
2022-01-08T06:00:00-00:00,2022-01-07,23,TH_SP15_GEN-APND,52.73552
2022-01-08T07:00:00-00:00,2022-01-07,24,TH_SP15_GEN-APND,51.29975
2022-01-08T02:00:00-00:00,2022-01-07,19,TH_SP15_GEN-APND,65.12482
2022-01-08T01:00:00-00:00,2022-01-07,18,TH_SP15_GEN-APND,69.57082
